BANKNIFTY-I,20160823,19322,19405.45,19245,19372.35,60447,1810120
BANKNIFTY-II,20160823,19407.45,19524.1,19371,19490.2,14983,1071560
BANKNIFTY-III,20160823,19518,19613.9,19466,19577,172,23120
DJIA-I,20160823,18510,18545,18507.5,18537.5,11,9300
DJIA-II,20160823,0,0,0,18850,0,0
DJIA-III,20160823,0,0,0,18915,0,0
DJIA-IIII,20160823,0,0,0,18835,0,0
DJIA-IIIII,20160823,0,0,0,18965,0,0
DJIA-IIIIII,20160823,0,0,0,19047.5,0,0
FTSE100-I,20160823,6751,6849,6751,6849,2,0
FTSE100-II,20160823,0,0,0,6798,0,0
FTSE100-III,20160823,0,0,0,6980,0,0
FTSE100-IIII,20160823,0,0,0,6570,0,0
FTSE100-IIIII,20160823,0,0,0,6728,0,0
FTSE100-IIIIII,20160823,0,0,0,6411,0,0
NIFTY-I,20160823,8621.25,8655,8591.25,8641.75,229896,12351375
NIFTY-II,20160823,8675,8707.8,8644,8695.3,136912,18344475
NIFTY-III,20160823,8702.3,8739.8,8676.95,8725.9,2921,818025
NIFTYINFRA-I,20160823,0,0,0,2798.05,0,0
NIFTYINFRA-II,20160823,0,0,0,2896.9,0,0
NIFTYINFRA-III,20160823,0,0,0,3031.6,0,0
NIFTYIT-I,20160823,10597,10799,10597,10776,228,20950
NIFTYIT-II,20160823,10775,10860,10775,10844,47,1700
NIFTYIT-III,20160823,0,0,0,11127,0,0
NIFTYMID50-I,20160823,0,0,0,3393.3,0,0
NIFTYMID50-II,20160823,0,0,0,3555.75,0,0
NIFTYMID50-III,20160823,0,0,0,3703.5,0,0
NIFTYPSE-I,20160823,0,0,0,2987.85,0,0
NIFTYPSE-II,20160823,0,0,0,3225.75,0,0
NIFTYPSE-III,20160823,0,0,0,3479.3,0,0
S&P500-I,20160823,2180,2185.5,2175.25,2184.5,87,384250
S&P500-II,20160823,0,0,0,2203.75,0,0
S&P500-III,20160823,0,0,0,2224.25,0,0
S&P500-IIII,20160823,0,0,0,2198.25,0,0
S&P500-IIIII,20160823,0,0,0,2213.75,0,0
S&P500-IIIIII,20160823,0,0,0,2232,0,0
